14.339|0.09583
14.357|0.09634
14.386|0.09681
14.402|0.09735
14.416|0.09785
14.445|0.09831
14.463|0.09886
14.476|0.09937
14.505|0.09984
14.515|0.10038
14.534|0.10088
14.556|0.10139
14.571|0.10189
14.586|0.10236
14.600|0.10290
14.623|0.10336
14.636|0.10391
14.652|0.10442
14.671|0.10492
14.689|0.10543
14.700|0.10593
14.718|0.10644
14.730|0.10691
14.748|0.10745
14.770|0.10791
14.777|0.10846
14.800|0.10896
14.814|0.10947
14.836|0.10997
14.844|0.11048
14.866|0.11098
14.877|0.11149
14.895|0.11199
14.907|0.11245
14.925|0.11301
14.936|0.11346
14.954|0.11402
14.965|0.11452
14.976|0.11503
14.991|0.11553
15.005|0.11600
15.013|0.11654
15.028|0.11705
15.035|0.11755
15.050|0.11806
15.064|0.11851
15.072|0.11907
15.083|0.11957
15.094|0.12008
15.105|0.12058
15.116|0.12104
15.131|0.12159
15.134|0.12210
15.146|0.12255
15.160|0.12311
15.164|0.12361
15.183|0.12408
15.190|0.12462
15.190|0.12513
15.205|0.12563
15.219|0.12614
15.226|0.12664
15.242|0.12710
15.249|0.12765
15.253|0.12816
15.263|0.12862
15.278|0.12917
15.278|0.12967
15.293|0.13018
15.293|0.13068
15.308|0.13119
15.315|0.13169
15.322|0.13220
15.337|0.13266
15.337|0.13321
15.340|0.13371
15.352|0.13417
15.367|0.13472
15.367|0.13523
15.381|0.13569
15.381|0.13624
15.396|0.13674
15.404|0.13725
15.411|0.13775
15.426|0.13822
15.426|0.13876
15.431|0.13927
15.440|0.13977
15.447|0.14028
15.455|0.14078
15.466|0.14129
15.470|0.14175
15.484|0.14230
15.484|0.14280
15.499|0.14331
15.499|0.14377
15.514|0.14432
15.517|0.14482
15.529|0.14533
15.529|0.14580
15.543|0.14634
15.546|0.14684
15.558|0.14735
15.558|0.14785
15.566|0.14836
15.573|0.14886
15.581|0.14937
15.588|0.14987
15.588|0.15038
15.602|0.15088
15.602|0.15139
15.602|0.15189
15.614|0.15240
15.617|0.15290
15.625|0.15341
15.632|0.15391
15.632|0.15442
15.639|0.15492
15.647|0.15543
15.661|0.15590
15.661|0.15644
15.661|0.15695
15.661|0.15745
15.665|0.15796
15.676|0.15846
15.684|0.15897
15.691|0.15947
15.691|0.15998
15.691|0.16048
15.705|0.16099
15.705|0.16145
15.720|0.16200
15.720|0.16250
15.720|0.16301
15.720|0.16351
15.720|0.16402
15.735|0.16452
15.735|0.16498
15.750|0.16553
15.750|0.16604
15.750|0.16654
15.750|0.16705
15.753|0.16755
15.764|0.16806
15.771|0.16856
15.779|0.16907
15.779|0.16957
15.779|0.17008
15.779|0.17058
15.782|0.17109
15.794|0.17159
15.794|0.17210
15.802|0.17260
15.809|0.17311
15.809|0.17361
15.809|0.17412
15.809|0.17462
15.809|0.17513
15.820|0.17563
15.831|0.17614
15.838|0.17664
15.838|0.17715
15.838|0.17765
15.838|0.17816
15.838|0.17866
15.838|0.17917
15.845|0.17967
15.853|0.18018
15.861|0.18068
15.868|0.18119
15.868|0.18169
15.868|0.18220
15.868|0.18270
15.868|0.18321
15.878|0.18371
15.882|0.18422
15.897|0.18468
15.897|0.18523
15.897|0.18573
15.897|0.18624
15.897|0.18674
15.897|0.18725
15.905|0.18775
15.912|0.18821
15.919|0.18876
15.926|0.18927
15.926|0.18977
15.926|0.19028
15.926|0.19078
15.941|0.19129
15.941|0.19179
15.956|0.19230
15.956|0.19280
15.956|0.19331
15.956|0.19381
15.956|0.19432
15.971|0.19482
15.971|0.19533
15.978|0.19583
15.985|0.19634
15.985|0.19684
15.985|0.19735
15.985|0.19786
15.985|0.19836
15.989|0.19883
16.000|0.19937
16.000|0.19988
16.000|0.20038
16.000|0.20089
16.000|0.20139
16.000|0.20190
16.015|0.20240
16.015|0.20291
16.015|0.20341
16.029|0.20392
16.044|0.20442
16.044|0.20493
16.044|0.20543
16.044|0.20594
16.044|0.20644
16.044|0.20695
16.044|0.20745
16.044|0.20796
16.044|0.20846
16.044|0.20897
16.044|0.20947
16.044|0.20998
16.044|0.21048
16.037|0.21099
16.015|0.21149
16.000|0.21200
16.000|0.21250
16.000|0.21301
16.000|0.21345
16.000|0.21402
15.985|0.21452
15.971|0.21503
15.948|0.21553
15.930|0.21604
15.893|0.21654
15.868|0.21694
15.813|0.21730
15.776|0.21762
15.735|0.21805
15.676|0.21856
15.602|0.21881
15.558|0.21925
15.514|0.21946
15.470|0.21976
15.400|0.22002
15.341|0.22020
15.282|0.22046
15.215|0.22071
15.157|0.22097
15.087|0.22115
15.032|0.22142
14.962|0.22165
14.884|0.22187
14.814|0.22216
14.736|0.22237
14.667|0.22267
14.571|0.22288
14.497|0.22319
14.409|0.22331
14.343|0.22349
14.291|0.22370
14.239|0.22387
14.188|0.22399
14.122|0.22412
14.056|0.22431
14.000|0.22446
13.930|0.22462
13.842|0.22481
13.779|0.22503
13.716|0.22521
13.643|0.22545
13.569|0.22557
13.495|0.22569
13.421|0.22582
13.341|0.22597
13.296|0.22614
13.245|0.22626
13.189|0.22639
13.127|0.22646
13.061|0.22658
13.006|0.22670
12.935|0.22690
12.877|0.22692
12.810|0.22715
12.744|0.22721
12.671|0.22734
12.616|0.22740
12.545|0.22748
12.479|0.22765
12.442|0.22785
12.376|0.22791
12.317|0.22793
12.250|0.22809
12.184|0.22816
12.118|0.22828
12.052|0.22835
11.986|0.22841
11.919|0.22843
11.852|0.22854
11.786|0.22866
11.735|0.22868
11.683|0.22879
11.617|0.22892
11.566|0.22892
11.521|0.22900
11.455|0.22904
11.396|0.22923
11.337|0.22929
11.278|0.22929
